,All-Star,Position,Player,Age,Conference,PPG,RPG,APG,BPG,SPG,GP,W%
13118,False,F/C,Grant Long 1996-97,30,East,5.7368,4.5526,0.7895,0.1053,0.8158,38.0,0.7442
13119,False,F/C,Luc Longley 1996-97,28,East,7.4545,5.4091,2.2273,1.0455,0.4545,22.0,0.8889
13120,False,F/C,George Lynch 1996-97,26,West,8.3415,6.3659,1.8537,0.4146,1.5366,41.0,0.1667
13121,False,F/C,Sam Mack 1996-97,26,West,5.375,1.875,1.1875,0.0938,0.5938,32.0,0.7111
13122,False,F/C,Don MacLean 1996-97,27,East,8.9545,3.5909,0.8636,0.2273,0.3636,22.0,0.2273
13123,False,F/C,Rick Mahorn 1996-97,38,East,2.4762,2.4286,0.2857,0.1429,0.1905,21.0,0.7442
13124,False,F/C,Danny Manning 1996-97,30,West,13.7907,6.5814,2.2093,0.8837,1.0233,43.0,0.3333
13125,False,F/C,Donny Marshall 1996-97,24,East,3.2308,0.9231,0.3846,0.0385,0.2692,26.0,0.5581
13126,False,F/C,Donyell Marshall 1996-97,23,West,4.8333,3.4,0.7667,0.6667,0.3333,30.0,0.3864
13127,False,F/C,Anthony Mason 1996-97,30,East,16.1163,10.8372,5.3256,0.3721,0.9302,43.0,0.5778
13128,False,F/C,Tony Massenburg 1996-97,29,East,6.1905,5.6667,0.2857,0.619,0.4524,42.0,0.2857
13129,False,F/C,Walter McCarty 1996-97,22,East,2.3333,0.8889,0.4444,0.1667,0.1111,18.0,0.7111
13130,False,F/C,Amal McCaskill 1996-97,23,East,1.7273,1.5455,0.4545,0.1818,0.2727,11.0,0.5122
13131,False,F/C,Xavier McDaniel 1996-97,33,East,4.5909,3.7727,0.8182,0.2273,0.5909,22.0,0.2857
13132,False,F/C,Antonio McDyess 1996-97,22,West,16.5946,6.8378,1.2703,1.7027,0.7027,37.0,0.3111
13133,False,F/C,Jim McIlvaine 1996-97,24,West,3.9556,3.8889,0.4,2.3111,0.5778,45.0,0.7111
13134,False,F/C,Derrick McKey 1996-97,30,East,8.3953,5.0233,2.814,0.6047,1.0,43.0,0.4884
13135,False,F/C,Anthony Miller 1996-97,25,East,0.0,7.0,0.0,0.0,0.0,1.0,0.6977
13136,False,F/C,Chris Mills 1996-97,27,East,13.3333,6.3571,2.0476,0.5476,1.0238,42.0,0.5581
13137,False,F/C,Terry Mills 1996-97,29,East,10.7674,4.6279,1.2558,0.2093,0.5581,43.0,0.7442
13138,False,F/C,Sam Mitchell 1996-97,33,West,10.3778,4.7333,1.1333,0.2,0.6222,45.0,0.4667
13139,False,F/C,Eric Mobley 1996-97,26,West,2.5926,2.1111,0.5185,0.3704,0.1852,27.0,0.1667
13140,False,F/C,Chris Morris 1996-97,31,West,4.641,2.2051,0.5385,0.3077,0.359,39.0,0.7045
13141,False,F/C,Chris Mullin 1996-97,33,West,14.5349,4.2791,4.3953,0.5116,1.8605,43.0,0.3864
13142,False,F/C,Gheorghe Mureșan 1996-97,25,East,9.7368,6.5263,0.3947,1.4474,0.6316,38.0,0.5
13143,False,F/C,Lamond Murray 1996-97,23,West,6.8421,2.9737,0.9211,0.4211,0.6842,38.0,0.4048
13144,False,F/C,Tracy Murray 1996-97,25,East,8.7273,2.5682,0.8864,0.1818,0.7955,44.0,0.5
13145,False,F/C,Ivano Newbill 1996-97,26,East,1.7674,3.4419,0.2791,0.2326,0.3721,43.0,0.6977
13146,False,F/C,Johnny Newman 1996-97,33,East,8.5227,2.2273,1.3636,0.2045,0.9773,44.0,0.4773
13147,False,F/C,Ken Norman 1996-97,32,East,3.5385,2.0769,0.6154,0.0769,0.4615,13.0,0.6977
13148,False,F/C,Jermaine O'Neal 1996-97,18,West,4.8261,3.1739,0.2174,0.6522,0.0,23.0,0.5435
13149,False,F/C,Charles Oakley 1996-97,33,East,10.1395,9.4651,2.6744,0.2558,1.3256,43.0,0.7111
13150,False,F/C,Greg Ostertag 1996-97,23,West,6.5641,6.641,0.359,1.6667,0.2308,39.0,0.7045
13151,False,F/C,Bo Outlaw 1996-97,25,West,7.119,4.9524,1.0952,1.5476,1.0952,42.0,0.4048
13152,False,F/C,Billy Owens 1996-97,27,West,11.0571,6.4857,3.0857,0.4286,0.9143,35.0,0.4222
13153,False,F/C,Ray Owes 1996-97,24,West,3.1944,2.8333,0.2222,0.3333,0.2222,36.0,0.3864
13154,False,F/C,Robert Parish 1996-97,43,East,4.4286,2.3333,0.5714,0.4286,0.0952,21.0,0.8889
13155,False,F/C,Cherokee Parks 1996-97,24,West,3.5581,2.8372,0.5116,0.5581,0.7674,43.0,0.4667
13156,False,F/C,Will Perdue 1996-97,31,West,9.0,10.0,0.5313,1.9063,0.4688,32.0,0.2619
13157,False,F/C,Sam Perkins 1996-97,35,West,11.3111,3.6,1.3333,0.5111,1.0,45.0,0.7111
13158,False,F/C,Ed Pinckney 1996-97,33,East,1.5556,1.5556,0.3333,0.2222,0.1111,9.0,0.7273
13159,False,F/C,Olden Polynice 1996-97,32,West,12.7333,8.8,2.0222,0.9778,0.4,45.0,0.4222
13160,False,F/C,Vitaly Potapenko 1996-97,21,East,4.9048,2.5714,0.5238,0.3333,0.2619,42.0,0.5581
13161,False,F/C,Theo Ratliff 1996-97,23,East,4.1351,3.0,0.1081,1.0811,0.2432,37.0,0.7442
13162,False,F/C,Dino Rađa 1996-97,29,East,13.96,8.44,1.92,1.92,0.92,25.0,0.2381
13163,False,F/C,Bryant Reeves 1996-97,23,West,13.8372,7.814,2.0698,0.9302,0.4884,43.0,0.1667
13164,False,F/C,Don Reid 1996-97,23,East,2.8148,1.8889,0.2963,0.4444,0.3333,27.0,0.7442
13165,False,F/C,Fred Roberts 1996-97,36,West,1.5455,0.7273,0.0,0.0,0.0,11.0,0.3333
13166,False,F/C,Stanley Roberts 1996-97,26,West,9.5,5.0556,0.5,1.2778,0.4444,18.0,0.4048
13167,False,F/C,Clifford Robinson 1996-97,30,West,15.8222,3.6667,3.2889,0.8889,1.0,45.0,0.5435
13168,False,F/C,David Robinson 1996-97,31,West,17.6667,8.5,1.3333,1.0,1.0,6.0,0.2619
13169,False,F/C,Glenn Robinson 1996-97,24,East,21.7209,6.7209,3.4651,0.7674,1.1628,43.0,0.4773
13170,False,F/C,Dennis Rodman 1996-97,35,East,6.0,16.5143,3.1429,0.3429,0.5143,35.0,0.8889
13171,False,F/C,Lou Roe 1996-97,24,West,1.9,0.8,0.3,0.1,0.2,10.0,0.3864
13172,False,F/C,Carlos Rogers 1996-97,25,East,10.5,5.8,0.6667,1.4333,0.8333,30.0,0.3488
13173,False,F/C,Rodney Rogers 1996-97,25,West,12.0476,4.881,2.9762,0.7857,1.0476,42.0,0.4048
13174,False,F/C,Roy Rogers 1996-97,23,West,6.4583,4.125,0.3958,1.9792,0.2292,48.0,0.1667
13175,False,F/C,Sean Rooks 1996-97,27,West,1.25,1.3438,0.25,0.3438,0.125,32.0,0.7333
13176,False,F/C,Malik Rose 1996-97,22,East,3.0345,3.3103,0.5862,0.3448,0.7241,29.0,0.5778
13177,False,F/C,Bryon Russell 1996-97,26,West,10.2791,4.3488,1.5116,0.3488,1.3256,43.0,0.7045
13178,False,F/C,Arvydas Sabonis 1996-97,32,West,13.9512,8.122,2.1463,1.3415,0.7805,41.0,0.5435
13179,False,F/C,Kevin Salvadori 1996-97,26,West,1.3333,1.1111,0.5556,0.4444,0.2222,9.0,0.4222
13180,False,F/C,Danny Schayes 1996-97,37,East,2.0,2.0952,0.2381,0.3333,0.0952,21.0,0.5122
13181,False,F/C,Steve Scheffler 1996-97,29,West,1.3333,0.5,0.0,0.0,0.0,6.0,0.7111
13182,False,F/C,Dwayne Schintzius 1996-97,28,West,3.75,1.625,0.0,0.625,0.125,8.0,0.4048
13183,False,F/C,Brent Scott 1996-97,25,East,2.6667,1.0,0.0,0.0,0.0,3.0,0.4884
13184,False,F/C,Dennis Scott 1996-97,28,East,13.5926,3.5556,2.0741,0.2963,0.9259,27.0,0.5122
13185,False,F/C,James Scott 1996-97,24,East,0.125,0.75,0.375,0.0,0.25,8.0,0.7273
13186,False,F/C,Shawnelle Scott 1996-97,24,East,2.25,1.25,0.0,0.25,0.0,4.0,0.5581
13187,False,F/C,Rony Seikaly 1996-97,31,East,17.0263,9.7895,1.1579,1.4474,0.7105,38.0,0.5122
13188,False,F/C,Lionel Simmons 1996-97,28,West,4.5,3.6,1.95,0.45,0.3,20.0,0.4222
13189,False,F/C,Dickey Simpkins 1996-97,24,East,1.125,1.4583,0.4583,0.0833,0.0833,24.0,0.8889
13190,False,F/C,Reggie Slater 1996-97,26,East,12.5,5.0,0.0,0.5,0.5,2.0,0.3488
13191,False,F/C,Charles Smith 1996-97,31,West,8.0,5.25,1.25,1.25,0.25,4.0,0.2619
13192,False,F/C,Joe Smith 1996-97,21,West,19.8605,8.7907,1.4884,1.2326,1.0233,43.0,0.3864
13193,False,F/C,Michael Smith 1996-97,24,West,6.7955,9.3182,2.1136,0.6818,0.9773,44.0,0.4222
13194,False,F/C,Rik Smits 1996-97,30,East,12.7692,6.5385,1.1538,1.0769,0.0769,13.0,0.4884
13195,False,F/C,Elmore Spencer 1996-97,27,West,0.0,0.0,0.0,0.0,1.0,1.0,0.7111
13196,False,F/C,Larry Stewart 1996-97,28,West,3.125,1.975,0.375,0.25,0.5,40.0,0.7111
13197,False,F/C,Mark Strickland 1996-97,26,East,2.1111,1.2778,0.0,0.2778,0.0556,18.0,0.7273
13198,False,F/C,Derek Strong 1996-97,28,East,9.0244,6.2195,0.8293,0.2927,0.6098,41.0,0.5122
13199,False,F/C,Brett Szabo 1996-97,28,East,1.3333,1.3333,0.1333,0.2667,0.1,30.0,0.2381
13200,False,F/C,Žan Tabak 1996-97,26,East,6.4615,3.7692,1.0769,0.8462,0.4615,13.0,0.3488
13201,False,F/C,Kurt Thomas 1996-97,24,East,6.2778,5.9444,0.5,0.5,0.6667,18.0,0.7273
13202,False,F/C,Otis Thorpe 1996-97,34,East,12.6279,8.0698,1.6744,0.2791,0.6512,43.0,0.7442
13203,False,F/C,Wayman Tisdale 1996-97,32,West,4.6364,1.5,0.2727,0.2727,0.0455,22.0,0.3333
13204,False,F/C,Keith Tower 1996-97,26,East,1.4,1.8,0.2,0.2,0.4,5.0,0.4773
13205,False,F/C,Gary Trent 1996-97,22,West,10.7609,4.913,0.913,0.4565,0.5,46.0,0.5435
13206,False,F/C,David Vaughn 1996-97,23,East,2.8077,3.4231,0.2692,0.5,0.3077,26.0,0.5122
13207,False,F/C,Loy Vaught 1996-97,28,West,13.1429,10.4762,1.0714,0.2619,1.0476,42.0,0.4048
13208,False,F/C,Stojko Vranković 1996-97,33,West,4.2368,3.7895,0.3158,1.5526,0.2105,38.0,0.4667
13209,False,F/C,Antoine Walker 1996-97,20,East,14.4762,8.0238,2.1429,0.5952,1.119,42.0,0.2381
13210,False,F/C,Samaki Walker 1996-97,20,West,5.4,3.35,0.4,0.55,0.35,20.0,0.3333
13211,False,F/C,Ben Wallace 1996-97,22,East,0.9,1.8,0.1,0.3,0.25,20.0,0.5
13212,False,F/C,John Wallace 1996-97,22,East,5.5366,2.6341,0.7073,0.5122,0.439,41.0,0.7111
13213,False,F/C,Rasheed Wallace 1996-97,22,West,15.1852,6.8148,1.037,1.0741,0.5185,27.0,0.5435
13214,False,F/C,Clarence Weatherspoon 1996-97,26,East,12.3182,8.7273,1.5682,0.7045,0.7955,44.0,0.2273
13215,False,F/C,Bill Wennington 1996-97,33,East,4.9773,2.4773,0.8182,0.1818,0.2045,44.0,0.8889
13216,False,F/C,Robert Werdann 1996-97,26,East,1.5,1.0,0.0,0.1667,0.3333,6.0,0.2857
13217,False,F/C,Mark West 1996-97,36,East,4.0714,3.0952,0.2857,0.881,0.2143,42.0,0.5581
13218,False,F/C,Dominique Wilkins 1996-97,37,West,19.375,7.4063,1.625,0.5938,0.7813,32.0,0.2619
13219,False,F/C,Buck Williams 1996-97,36,East,6.7857,5.619,0.6905,0.619,0.7381,42.0,0.7111
13220,False,F/C,Eric Williams 1996-97,24,East,12.4286,4.619,1.619,0.0714,0.8095,42.0,0.2381
13221,False,F/C,Herb Williams 1996-97,38,East,1.9286,1.6429,0.3571,0.2143,0.2857,14.0,0.7111
13222,False,F/C,Hot Rod Williams 1996-97,34,West,7.1515,7.9697,1.5152,0.9394,0.9697,33.0,0.3333
13223,False,F/C,Jayson Williams 1996-97,28,East,15.0,15.0333,1.2,1.0,0.6333,30.0,0.2857
13224,False,F/C,Jerome Williams 1996-97,23,East,1.0,0.8182,0.2727,0.0,0.4545,11.0,0.7442
13225,False,F/C,Lorenzo Williams 1996-97,27,East,2.25,4.625,0.25,0.75,0.75,8.0,0.5
13226,False,F/C,Monty Williams 1996-97,25,West,6.05,2.925,0.75,0.55,0.775,40.0,0.2619
13227,False,F/C,Scott Williams 1996-97,28,East,5.6364,7.0606,0.7273,0.697,0.7576,33.0,0.2273
13228,False,F/C,Walt Williams 1996-97,26,East,16.9756,5.1707,2.7317,0.7805,1.3902,41.0,0.3488
13229,False,F/C,Corliss Williamson 1996-97,23,West,11.6905,4.5,1.8095,0.5,0.8095,42.0,0.4222
13230,False,F/C,Kevin Willis 1996-97,34,West,8.7907,6.6977,0.6744,0.3488,0.4419,43.0,0.7111
13231,False,F/C,Dontonio Wingfield 1996-97,22,West,5.4138,3.5517,1.2414,0.1724,0.4483,29.0,0.5435
13232,False,F/C,Joe Wolf 1996-97,32,East,1.3913,1.7391,0.2174,0.0435,0.087,23.0,0.4773
13233,False,F/C,David Wood 1996-97,32,East,1.08,0.64,0.28,0.16,0.12,25.0,0.4773
13234,False,F/C,Lorenzen Wright 1996-97,21,West,5.4872,4.2308,0.4872,0.359,0.5385,39.0,0.4048
13235,False,F/C,Sharone Wright 1996-97,24,East,7.0294,3.5882,0.5294,0.8529,0.2353,34.0,0.3488
13236,False,F/C,Rafael Addison 1995-96,31,East,3.2381,1.8095,0.4762,0.1905,0.1429,21.0,0.5
13237,False,F/C,Derrick Alston 1995-96,23,East,5.8182,3.8485,0.7273,0.7576,0.6667,33.0,0.1905
13238,False,F/C,John Amaechi 1995-96,25,East,2.6923,1.9615,0.3077,0.3846,0.2308,26.0,0.5349
13239,False,F/C,Ashraf Amaya 1995-96,24,West,3.4444,3.2778,0.3333,0.1111,0.5,18.0,0.2273
13240,False,F/C,Greg Anderson 1995-96,31,West,0.9583,2.25,0.2917,0.4583,0.0417,24.0,0.6829
13241,False,F/C,Nick Anderson 1995-96,28,East,14.619,6.119,3.5238,0.7381,1.5714,42.0,0.7209
13242,False,F/C,Stacey Augmon 1995-96,27,East,11.8837,3.907,1.5349,0.2791,1.2326,43.0,0.5581
13243,False,F/C,Anthony Avent 1995-96,26,West,6.0,4.9459,0.7568,0.4595,0.4595,37.0,0.2273
13244,False,F/C,David Benoit 1995-96,27,West,6.881,4.3095,1.1667,0.381,0.4762,42.0,0.6744
13245,False,F/C,Corie Blount 1995-96,27,West,3.5946,4.0,0.9459,0.7027,0.5676,37.0,0.5814
13246,False,F/C,Marques Bragg 1995-96,25,West,2.52,1.32,0.2,0.08,0.44,25.0,0.2683
13247,False,F/C,Tim Breaux 1995-96,25,West,1.6897,0.6897,0.3103,0.1379,0.1379,29.0,0.6444
13248,False,F/C,Frank Brickowski 1995-96,36,West,5.7105,2.5,1.0263,0.1579,0.4474,38.0,0.7442
13249,False,F/C,Chucky Brown 1995-96,27,West,8.2667,5.3778,1.0444,0.4222,0.4667,45.0,0.6444
13250,False,F/C,Mike Brown 1995-96,32,East,2.8889,4.1111,0.3333,0.2222,0.3333,9.0,0.1905
13251,False,F/C,P.J. Brown 1995-96,26,East,11.3333,6.9286,1.9762,1.2619,0.9762,42.0,0.3953
13252,False,F/C,Mark Bryant 1995-96,30,West,6.6757,4.5676,0.4865,0.2973,0.4324,37.0,0.6444
13253,False,F/C,Jud Buechler 1995-96,27,East,3.7895,1.4474,0.7368,0.1053,0.2895,38.0,0.9286
13254,False,F/C,Matt Bullard 1995-96,28,East,3.25,1.2917,0.2917,0.2083,0.2917,24.0,0.5581
13255,False,F/C,Junior Burrough 1995-96,23,East,2.7419,1.9032,0.3226,0.129,0.1613,31.0,0.3721
13256,False,F/C,Jason Caffey 1995-96,22,East,3.1875,2.3125,0.4375,0.125,0.25,32.0,0.9286
13257,False,F/C,Michael Cage 1995-96,34,East,7.6512,10.2791,0.7907,1.093,1.2558,43.0,0.5349
13258,False,F/C,Adrian Caldwell 1995-96,29,East,2.6786,2.6429,0.1786,0.1071,0.2143,28.0,0.6744
13259,False,F/C,Elden Campbell 1995-96,27,West,12.6279,7.4419,1.8372,2.2326,1.0465,43.0,0.5814
13260,False,F/C,Antoine Carr 1995-96,34,West,6.5122,2.3902,0.7317,0.9268,0.3902,41.0,0.6744
13261,False,F/C,Duane Causwell 1995-96,27,West,3.3939,2.8788,0.2727,0.9394,0.3333,33.0,0.5897
13262,False,F/C,Cedric Ceballos 1995-96,26,West,23.6585,7.3171,1.6829,0.2683,1.3415,41.0,0.5814
13263,False,F/C,Pete Chilcutt 1995-96,27,West,2.0244,1.8293,0.2195,0.122,0.1707,41.0,0.6444
13264,False,F/C,Charles Claxton 1995-96,25,East,0.6667,0.6667,0.0,0.3333,0.0,3.0,0.3721
13265,False,F/C,Derrick Coleman 1995-96,28,East,12.8333,7.3333,3.0,0.8333,0.1667,6.0,0.1905
13266,False,F/C,Marty Conlon 1995-96,28,East,5.7368,2.6579,0.6842,0.1579,0.3684,38.0,0.3659
13267,False,F/C,Anthony Cook 1995-96,28,West,1.3636,1.0909,0.1818,0.0909,0.0,11.0,0.4773
13268,False,F/C,Joe Courtney 1995-96,26,East,1.6522,2.1304,0.3913,0.2609,0.2174,23.0,0.5349
13269,False,F/C,Terry Cummings 1995-96,34,East,8.3,5.375,1.025,0.45,0.475,40.0,0.3659
13270,False,F/C,Rastko Cvetković 1995-96,25,West,0.5714,0.7143,0.0,0.1429,0.1429,7.0,0.4186
13271,False,F/C,Yinka Dare 1995-96,23,East,3.4595,3.7838,0.0,0.9189,0.1892,37.0,0.3953
13272,False,F/C,Antonio Davis 1995-96,27,East,9.3023,5.5814,0.5814,0.814,0.3721,43.0,0.6744
13273,False,F/C,Dale Davis 1995-96,26,East,10.5122,8.9268,1.1951,1.5122,0.7073,41.0,0.6744
13274,False,F/C,Terry Davis 1995-96,28,West,5.0385,4.3077,0.7692,0.1538,0.3077,26.0,0.3415
13275,False,F/C,Andrew DeClercq 1995-96,22,West,3.0,1.0,0.5,0.0,0.0,2.0,0.4186
13276,False,F/C,Bison Dele 1995-96,26,West,15.0,7.175,2.025,0.65,1.125,40.0,0.3721
13277,False,F/C,Vlade Divac 1995-96,27,West,12.619,7.9286,3.7381,1.9048,0.9524,42.0,0.5814
13278,False,F/C,Kevin Duckworth 1995-96,31,East,1.3333,0.3333,0.3333,0.0,0.0,3.0,0.3659
13279,False,F/C,Chris Dudley 1995-96,30,West,5.2558,9.8605,0.5116,1.4884,0.6279,43.0,0.4773
13280,False,F/C,Richard Dumas 1995-96,26,East,6.7419,2.7742,1.2581,0.1613,1.0645,31.0,0.1905
13281,False,F/C,Acie Earl 1995-96,25,East,3.7143,1.9524,0.4762,0.5238,0.381,21.0,0.2791
13282,False,F/C,Doug Edwards 1995-96,25,West,3.1111,2.7222,1.5556,0.4444,0.5,18.0,0.2273
13283,False,F/C,James Edwards 1995-96,40,East,2.125,0.375,0.125,0.25,0.0,8.0,0.9286
13284,False,F/C,LaPhonso Ellis 1995-96,25,West,10.3333,5.8333,1.4167,0.5833,1.0,12.0,0.4186
13285,False,F/C,LeRon Ellis 1995-96,26,East,1.0833,0.6667,0.3333,0.25,0.1667,12.0,0.4318
13286,False,F/C,Pervis Ellison 1995-96,28,East,3.8108,5.2973,0.6486,1.1622,0.4324,37.0,0.3721
13287,False,F/C,Duane Ferrell 1995-96,30,East,3.0313,1.4375,0.4375,0.0313,0.5,32.0,0.6744
13288,False,F/C,Danny Ferry 1995-96,29,East,12.5814,3.907,2.4651,0.2791,0.6047,43.0,0.5349
13289,False,F/C,Sherell Ford 1995-96,23,West,3.2105,0.8947,0.2105,0.0526,0.2632,19.0,0.7442
13290,False,F/C,Greg Foster 1995-96,27,West,4.625,2.775,0.4,0.375,0.125,40.0,0.6744
13291,False,F/C,Rick Fox 1995-96,26,East,14.6047,5.8605,4.907,0.5581,1.3488,43.0,0.3721
13292,False,F/C,Kevin Garnett 1995-96,19,West,6.2821,4.0,1.2051,0.9744,0.7949,39.0,0.2683
13293,False,F/C,Kenny Gattison 1995-96,31,West,9.16,4.56,0.56,0.44,0.4,25.0,0.2273
13294,False,F/C,Matt Geiger 1995-96,26,East,9.6829,7.9512,0.439,0.8293,0.4878,41.0,0.5
13295,False,F/C,Armen Gilliam 1995-96,31,East,18.85,10.125,1.675,0.7,1.05,40.0,0.3953
13296,False,F/C,Brian Grant 1995-96,23,West,13.6842,6.8421,1.7632,1.1579,0.3947,38.0,0.5897
13297,False,F/C,Harvey Grant 1995-96,30,West,9.6154,5.3077,1.8462,0.6667,0.7949,39.0,0.4773
13298,False,F/C,Horace Grant 1995-96,30,East,11.5714,8.8929,2.8929,1.5,1.0714,28.0,0.7209
13299,False,F/C,A.C. Green 1995-96,32,West,11.0238,9.1429,1.4286,0.2857,0.7143,42.0,0.4524
13300,False,F/C,Tom Gugliotta 1995-96,26,West,16.3659,9.6585,3.0244,1.4634,1.878,41.0,0.2683
13301,False,F/C,Tom Hammonds 1995-96,28,West,3.625,2.25,0.175,0.125,0.275,40.0,0.4186
13302,False,F/C,Alvin Heggs 1995-96,28,West,2.0,0.5,0.0,0.0,0.0,4.0,0.6444
13303,False,F/C,Alan Henderson 1995-96,23,East,5.575,4.525,0.475,0.4,0.7,40.0,0.5581
13304,False,F/C,Carl Herrera 1995-96,29,West,1.9565,1.913,0.3478,0.3478,0.1304,23.0,0.6829
13305,False,F/C,Tyrone Hill 1995-96,27,East,8.8,5.6,1.0,0.2,0.6,5.0,0.5349
13306,False,F/C,Robert Horry 1995-96,25,West,12.3333,5.8462,3.4103,1.4359,1.7692,39.0,0.6444
13307,False,F/C,Byron Houston 1995-96,26,West,3.4091,3.2273,0.2727,0.2727,0.4091,22.0,0.5897
13308,False,F/C,Henry James 1995-96,30,West,7.5,1.5,0.5,0.0,0.0,4.0,0.6444
13309,False,F/C,Eddie Johnson 1995-96,36,East,9.381,2.7857,1.3333,0.0476,0.4048,42.0,0.6744
13310,False,F/C,Ervin Johnson 1995-96,28,West,4.2381,4.4762,0.5714,1.0238,0.4762,42.0,0.7442
13311,False,F/C,Larry Johnson 1995-96,26,East,21.3902,8.7805,4.122,0.6585,0.5366,41.0,0.5
13312,False,F/C,Charles Jones 1995-96,38,West,0.32,1.72,0.16,0.52,0.12,25.0,0.6444
13313,False,F/C,Popeye Jones 1995-96,25,West,11.7073,10.6585,2.1707,0.3659,0.7805,41.0,0.3415
13314,False,F/C,Adam Keefe 1995-96,25,West,6.6512,5.4651,0.7907,0.5349,0.6279,43.0,0.6744
13315,False,F/C,Tim Kempton 1995-96,32,East,0.0,0.6667,0.3333,0.0,0.0,3.0,0.5581
13316,False,F/C,Jerome Kersey 1995-96,33,West,5.1316,4.2105,1.1579,0.3947,0.9737,38.0,0.4186
13317,False,F/C,Randolph Keys 1995-96,29,East,2.9118,1.7941,0.7353,0.2059,0.6471,34.0,0.3659
13318,False,F/C,Chris King 1995-96,26,West,7.7674,3.6047,1.4651,0.3721,0.7209,43.0,0.2273
13319,False,F/C,Stacey King 1995-96,29,East,3.625,1.875,0.25,0.0,0.375,8.0,0.4318
13320,False,F/C,Joe Kleine 1995-96,34,West,3.4571,2.7143,0.7143,0.1429,0.2571,35.0,0.4524
13321,False,F/C,Jon Koncak 1995-96,32,East,4.3824,5.2059,1.1765,1.0588,0.4706,34.0,0.7209
13322,False,F/C,Toni Kukoč 1995-96,27,East,11.0476,4.2857,3.1429,0.2619,0.7857,42.0,0.9286
13323,False,F/C,Antonio Lang 1995-96,23,East,4.9,1.4,0.4,0.5,0.3,10.0,0.5349
13324,False,F/C,Eric Leckner 1995-96,29,East,3.2308,2.3846,0.0769,0.3077,0.0769,13.0,0.5122
13325,False,F/C,Grant Long 1995-96,29,East,12.5116,9.2093,2.2558,0.5581,1.4884,43.0,0.5581
13326,False,F/C,Luc Longley 1995-96,27,East,8.8293,5.0,1.9024,1.1463,0.3415,41.0,0.9286
13327,False,F/C,George Lynch 1995-96,25,West,4.6154,3.1538,0.9231,0.1282,0.5897,39.0,0.5814
13328,False,F/C,Don MacLean 1995-96,26,West,11.037,4.1111,1.1111,0.1111,0.3704,27.0,0.4186
13329,False,F/C,Rick Mahorn 1995-96,37,East,4.3125,3.4375,0.25,0.375,0.5625,16.0,0.3953
13330,False,F/C,Rich Manning 1995-96,25,West,5.5,2.0,0.5,0.0,0.0,2.0,0.2273
13331,False,F/C,Donny Marshall 1995-96,23,East,1.7692,0.4615,0.1538,0.0,0.1538,13.0,0.5349
13332,False,F/C,Donyell Marshall 1995-96,22,West,5.7742,3.1935,0.5806,0.3548,0.2903,31.0,0.4186
13333,False,F/C,Jamal Mashburn 1995-96,23,West,23.4444,5.3889,2.7778,0.1667,0.7778,18.0,0.3415
13334,False,F/C,Anthony Mason 1995-96,29,East,13.9048,8.9286,4.381,0.3095,0.8095,42.0,0.6429
13335,False,F/C,Bob McCann 1995-96,31,East,3.1786,1.6786,0.3929,0.1071,0.3214,28.0,0.5
13336,False,F/C,Antonio McDyess 1995-96,21,West,11.4595,7.8108,1.0811,1.5946,0.8649,37.0,0.4186
13337,False,F/C,Jim McIlvaine 1995-96,23,East,2.3,3.025,0.15,2.05,0.25,40.0,0.5
13338,False,F/C,Derrick McKey 1995-96,29,East,11.6486,4.4595,3.4865,0.6216,1.1081,37.0,0.6744
13339,False,F/C,Loren Meyer 1995-96,23,West,4.4706,4.4412,0.6765,0.4118,0.2059,34.0,0.3415
13340,False,F/C,Anthony Miller 1995-96,24,West,1.5556,1.0556,0.2222,0.0556,0.1667,18.0,0.5814
13341,False,F/C,Oliver Miller 1995-96,25,East,12.275,6.375,2.075,2.1,1.375,40.0,0.2791
13342,False,F/C,Chris Mills 1995-96,26,East,16.1951,5.9268,2.2927,0.6098,0.878,41.0,0.5349
13343,False,F/C,Terry Mills 1995-96,28,East,9.0488,4.2927,1.1463,0.1463,0.439,41.0,0.5122
13344,False,F/C,Sam Mitchell 1995-96,32,West,10.6098,4.1707,1.122,0.439,0.8537,41.0,0.2683
13345,False,F/C,Eric Montross 1995-96,24,East,7.2105,6.1842,0.7632,0.4211,0.2895,38.0,0.3721
13346,False,F/C,Chris Morris 1995-96,30,West,12.6667,4.3333,1.4848,0.3636,1.2727,33.0,0.6744
13347,False,F/C,Chris Mullin 1995-96,32,West,14.2326,2.814,3.7209,0.5814,1.4419,43.0,0.4186
13348,False,F/C,Gheorghe Mureșan 1995-96,24,East,13.9762,9.6429,0.619,2.0476,0.5238,42.0,0.5
13349,False,F/C,Lamond Murray 1995-96,22,West,11.2381,3.9524,1.5476,0.3571,1.0238,42.0,0.3721
13350,False,F/C,Tracy Murray 1995-96,24,East,13.9302,3.5581,1.1163,0.4884,0.7442,43.0,0.2791
13351,False,F/C,Johnny Newman 1995-96,32,East,8.9756,2.2195,1.9756,0.1951,1.0732,41.0,0.3659
13352,False,F/C,Ken Norman 1995-96,31,East,10.1786,4.3929,2.1786,0.5,0.5357,28.0,0.5581
13353,False,F/C,Ed O'Bannon 1995-96,23,East,6.3243,2.8919,0.9459,0.1081,0.7838,37.0,0.3953
13354,False,F/C,Charles Oakley 1995-96,32,East,12.2895,9.4474,2.6316,0.2632,1.1579,38.0,0.6429
